"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK-T","Nov.23","6","FA für Frauenheilkunde und Geburtshilfe","7905","4797","12702"
"ÖGK-T","Nov.23","7","FA für Innere Medizin","4125","1677","5802"
"ÖGK-T","Nov.23","8","FA für Kinder- und Jugendheilkunde","736","1817","2553"
"ÖGK-T","Nov.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","522","254","776"
"ÖGK-T","Nov.23","10","FA für Lungenkrankheiten","132","204","336"
"ÖGK-T","Nov.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1","","1"
"ÖGK-T","Nov.23","12","FA für Orthopädie und orthopädische Chirurgie","1608","836","2444"
"ÖGK-T","Nov.23","13","FA für Physikalische Medizin","74","41","115"
"ÖGK-T","Nov.23","14","FA für Radiologie","464","243","707"
"ÖGK-T","Nov.23","15","FA für Unfallchirurgie","1055","633","1688"
"ÖGK-T","Nov.23","16","FA für Urologie","768","209","977"
"ÖGK-T","Nov.23","18","FA für Neurochirurgie","410","157","567"
"ÖGK-T","Nov.23","19","FA für Neurologie","569","254","823"
"ÖGK-T","Nov.23","20","FA für Psychiatrie","1512","730","2242"
"ÖGK-T","Nov.23","21","FA für Plastische Chirurgie","89","59","148"
"ÖGK-T","Nov.23","22","FA für Kinderchirurgie","","",""
"ÖGK-T","Nov.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","800","58","858"
"ÖGK-T","Nov.23","24","FA für Nuklearmedizin","244","156","400"
"ÖGK-T","Nov.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-T","Nov.23","29","FA für Immunologie","2","2","4"
"ÖGK-T","Nov.23","32","FA für Kinder- und Jugendpsychiatrie","11","13","24"
"ÖGK-T","Nov.23","34","FA für medizinische Biologie","","",""
"ÖGK-T","Nov.23","50","FA für medizinische und chemische Labordiagnostik","4","1","5"
"ÖGK-T","Nov.23","53","FA für Pathologie und Histologie","7","3","10"
"ÖGK-T","Nov.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","14","14","28"
"ÖGK-T","Nov.23","","Gesamt","34830","18572","53402"
"ÖGK-T","Dez.23","1","Arzt für Allgemeinmedizin","3630","2848","6478"
"ÖGK-T","Dez.23","2","FA für Anästhesiologie und Intensivmedizin","52","24","76"
"ÖGK-T","Dez.23","3","FA für Augenheilkunde und Optometrie","2731","1768","4499"
"ÖGK-T","Dez.23","4","FA für Chirurgie","560","491","1051"
"ÖGK-T","Dez.23","5","FA für Haut- und Geschlechtskrankheiten","3054","2094","5148"
"ÖGK-T","Dez.23","6","FA für Frauenheilkunde und Geburtshilfe","5167","4632","9799"
"ÖGK-T","Dez.23","7","FA für Innere Medizin","3016","1823","4839"
"ÖGK-T","Dez.23","8","FA für Kinder- und Jugendheilkunde","553","2355","2908"
"ÖGK-T","Dez.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","417","316","733"
"ÖGK-T","Dez.23","10","FA für Lungenkrankheiten","81","179","260"
"ÖGK-T","Dez.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","","",""
"ÖGK-T","Dez.23","12","FA für Orthopädie und orthopädische Chirurgie","1200","1008","2208"
"ÖGK-T","Dez.23","13","FA für Physikalische Medizin","36","49","85"
"ÖGK-T","Dez.23","14","FA für Radiologie","383","326","709"
"ÖGK-T","Dez.23","15","FA für Unfallchirurgie","839","927","1766"
"ÖGK-T","Dez.23","16","FA für Urologie","511","328","839"
"ÖGK-T","Dez.23","18","FA für Neurochirurgie","265","214","479"
"ÖGK-T","Dez.23","19","FA für Neurologie","369","358","727"
"ÖGK-T","Dez.23","20","FA für Psychiatrie","1146","897","2043"
"ÖGK-T","Dez.23","21","FA für Plastische Chirurgie","91","91","182"
"ÖGK-T","Dez.23","22","FA für Kinderchirurgie","","",""
"ÖGK-T","Dez.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","492","209","701"
"ÖGK-T","Dez.23","24","FA für Nuklearmedizin","174","223","397"
"ÖGK-T","Dez.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-T","Dez.23","29","FA für Immunologie","","2","2"
"ÖGK-T","Dez.23","32","FA für Kinder- und Jugendpsychiatrie","6","9","15"
"ÖGK-T","Dez.23","34","FA für medizinische Biologie","","",""
"ÖGK-T","Dez.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-T","Dez.23","53","FA für Pathologie und Histologie","5","3","8"
"ÖGK-T","Dez.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","6","1","7"
"ÖGK-T","Dez.23","","Gesamt","24784","21175","45959"
"ÖGK-V","Jän.23","1","Arzt für Allgemeinmedizin","1606","529","2135"
"ÖGK-V","Jän.23","2","FA für Anästhesiologie und Intensivmedizin","31","21","52"
"ÖGK-V","Jän.23","3","FA für Augenheilkunde und Optometrie","912","163","1075"
"ÖGK-V","Jän.23","4","FA für Chirurgie","161","43","204"
"ÖGK-V","Jän.23","5","FA für Haut- und Geschlechtskrankheiten","725","254","979"
"ÖGK-V","Jän.23","6","FA für Frauenheilkunde und Geburtshilfe","1940","501","2441"
"ÖGK-V","Jän.23","7","FA für Innere Medizin","1070","232","1302"
"ÖGK-V","Jän.23","8","FA für Kinder- und Jugendheilkunde","1134","619","1753"
"ÖGK-V","Jän.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","91","36","127"
"ÖGK-V","Jän.23","10","FA für Lungenkrankheiten","265","37","302"
"ÖGK-V","Jän.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1","","1"
"ÖGK-V","Jän.23","12","FA für Orthopädie und orthopädische Chirurgie","768","135","903"
"ÖGK-V","Jän.23","13","FA für Physikalische Medizin","58","26","84"
"ÖGK-V","Jän.23","14","FA für Radiologie","6","22","28"
"ÖGK-V","Jän.23","15","FA für Unfallchirurgie","101","46","147"
"ÖGK-V","Jän.23","16","FA für Urologie","415","90","505"
"ÖGK-V","Jän.23","18","FA für Neurochirurgie","16","1","17"
"ÖGK-V","Jän.23","19","FA für Neurologie","368","49","417"
"ÖGK-V","Jän.23","20","FA für Psychiatrie","560","89","649"
"ÖGK-V","Jän.23","21","FA für Plastische Chirurgie","49","15","64"
"ÖGK-V","Jän.23","22","FA für Kinderchirurgie","","",""
"ÖGK-V","Jän.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-V","Jän.23","24","FA für Nuklearmedizin","21","7","28"
"ÖGK-V","Jän.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Jän.23","29","FA für Immunologie","","",""
"ÖGK-V","Jän.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-V","Jän.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Jän.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-V","Jän.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-V","Jän.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Jän.23","","Gesamt","10298","2915","13213"
"ÖGK-V","Feb.23","1","Arzt für Allgemeinmedizin","1194","418","1612"
"ÖGK-V","Feb.23","2","FA für Anästhesiologie und Intensivmedizin","37","14","51"
"ÖGK-V","Feb.23","3","FA für Augenheilkunde und Optometrie","597","107","704"
"ÖGK-V","Feb.23","4","FA für Chirurgie","90","37","127"
"ÖGK-V","Feb.23","5","FA für Haut- und Geschlechtskrankheiten","798","226","1024"
"ÖGK-V","Feb.23","6","FA für Frauenheilkunde und Geburtshilfe","1161","442","1603"
"ÖGK-V","Feb.23","7","FA für Innere Medizin","1036","258","1294"
"ÖGK-V","Feb.23","8","FA für Kinder- und Jugendheilkunde","658","369","1027"
"ÖGK-V","Feb.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","91","36","127"
"ÖGK-V","Feb.23","10","FA für Lungenkrankheiten","63","21","84"
"ÖGK-V","Feb.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1","2","3"
"ÖGK-V","Feb.23","12","FA für Orthopädie und orthopädische Chirurgie","506","122","628"
"ÖGK-V","Feb.23","13","FA für Physikalische Medizin","22","6","28"
"ÖGK-V","Feb.23","14","FA für Radiologie","7","28","35"
"ÖGK-V","Feb.23","15","FA für Unfallchirurgie","70","33","103"
"ÖGK-V","Feb.23","16","FA für Urologie","405","97","502"
"ÖGK-V","Feb.23","18","FA für Neurochirurgie","33","3","36"
"ÖGK-V","Feb.23","19","FA für Neurologie","203","31","234"
"ÖGK-V","Feb.23","20","FA für Psychiatrie","534","88","622"
"ÖGK-V","Feb.23","21","FA für Plastische Chirurgie","28","13","41"
"ÖGK-V","Feb.23","22","FA für Kinderchirurgie","","",""
"ÖGK-V","Feb.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","1","1"
"ÖGK-V","Feb.23","24","FA für Nuklearmedizin","26","6","32"
"ÖGK-V","Feb.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Feb.23","29","FA für Immunologie","","1","1"
"ÖGK-V","Feb.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-V","Feb.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Feb.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-V","Feb.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-V","Feb.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Feb.23","","Gesamt","7560","2359","9919"
"ÖGK-V","Mär.23","1","Arzt für Allgemeinmedizin","1052","384","1436"
"ÖGK-V","Mär.23","2","FA für Anästhesiologie und Intensivmedizin","51","14","65"
"ÖGK-V","Mär.23","3","FA für Augenheilkunde und Optometrie","581","118","699"
"ÖGK-V","Mär.23","4","FA für Chirurgie","95","30","125"
"ÖGK-V","Mär.23","5","FA für Haut- und Geschlechtskrankheiten","573","206","779"
"ÖGK-V","Mär.23","6","FA für Frauenheilkunde und Geburtshilfe","1550","470","2020"
"ÖGK-V","Mär.23","7","FA für Innere Medizin","686","193","879"
"ÖGK-V","Mär.23","8","FA für Kinder- und Jugendheilkunde","655","419","1074"
"ÖGK-V","Mär.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","71","41","112"
"ÖGK-V","Mär.23","10","FA für Lungenkrankheiten","161","30","191"
"ÖGK-V","Mär.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3","","3"
"ÖGK-V","Mär.23","12","FA für Orthopädie und orthopädische Chirurgie","370","129","499"
"ÖGK-V","Mär.23","13","FA für Physikalische Medizin","36","11","47"
"ÖGK-V","Mär.23","14","FA für Radiologie","11","39","50"
"ÖGK-V","Mär.23","15","FA für Unfallchirurgie","74","20","94"
"ÖGK-V","Mär.23","16","FA für Urologie","324","47","371"
"ÖGK-V","Mär.23","18","FA für Neurochirurgie","30","1","31"
"ÖGK-V","Mär.23","19","FA für Neurologie","222","47","269"
"ÖGK-V","Mär.23","20","FA für Psychiatrie","364","66","430"
"ÖGK-V","Mär.23","21","FA für Plastische Chirurgie","47","13","60"
"ÖGK-V","Mär.23","22","FA für Kinderchirurgie","","",""
"ÖGK-V","Mär.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-V","Mär.23","24","FA für Nuklearmedizin","20","3","23"
"ÖGK-V","Mär.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Mär.23","29","FA für Immunologie","","",""
"ÖGK-V","Mär.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-V","Mär.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Mär.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-V","Mär.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-V","Mär.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Mär.23","","Gesamt","6976","2281","9257"
"ÖGK-V","Apr.23","1","Arzt für Allgemeinmedizin","1126","440","1566"
"ÖGK-V","Apr.23","2","FA für Anästhesiologie und Intensivmedizin","53","15","68"
"ÖGK-V","Apr.23","3","FA für Augenheilkunde und Optometrie","901","157","1058"
"ÖGK-V","Apr.23","4","FA für Chirurgie","137","28","165"
"ÖGK-V","Apr.23","5","FA für Haut- und Geschlechtskrankheiten","696","272","968"
"ÖGK-V","Apr.23","6","FA für Frauenheilkunde und Geburtshilfe","1635","525","2160"
"ÖGK-V","Apr.23","7","FA für Innere Medizin","939","245","1184"
"ÖGK-V","Apr.23","8","FA für Kinder- und Jugendheilkunde","796","396","1192"
"ÖGK-V","Apr.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","120","49","169"
"ÖGK-V","Apr.23","10","FA für Lungenkrankheiten","108","32","140"
"ÖGK-V","Apr.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","6","","6"
"ÖGK-V","Apr.23","12","FA für Orthopädie und orthopädische Chirurgie","566","130","696"
"ÖGK-V","Apr.23","13","FA für Physikalische Medizin","31","12","43"
"ÖGK-V","Apr.23","14","FA für Radiologie","16","38","54"
"ÖGK-V","Apr.23","15","FA für Unfallchirurgie","65","39","104"
"ÖGK-V","Apr.23","16","FA für Urologie","324","82","406"
"ÖGK-V","Apr.23","18","FA für Neurochirurgie","28","5","33"
"ÖGK-V","Apr.23","19","FA für Neurologie","223","35","258"
"ÖGK-V","Apr.23","20","FA für Psychiatrie","595","102","697"
"ÖGK-V","Apr.23","21","FA für Plastische Chirurgie","57","7","64"
"ÖGK-V","Apr.23","22","FA für Kinderchirurgie","","",""
"ÖGK-V","Apr.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-V","Apr.23","24","FA für Nuklearmedizin","29","20","49"
"ÖGK-V","Apr.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Apr.23","29","FA für Immunologie","","",""
"ÖGK-V","Apr.23","32","FA für Kinder- und Jugendpsychiatrie","1","","1"
"ÖGK-V","Apr.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Apr.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-V","Apr.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-V","Apr.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Apr.23","","Gesamt","8452","2629","11081"
"ÖGK-V","Mai.23","1","Arzt für Allgemeinmedizin","1374","478","1852"
"ÖGK-V","Mai.23","2","FA für Anästhesiologie und Intensivmedizin","54","20","74"
"ÖGK-V","Mai.23","3","FA für Augenheilkunde und Optometrie","720","179","899"
"ÖGK-V","Mai.23","4","FA für Chirurgie","139","36","175"
"ÖGK-V","Mai.23","5","FA für Haut- und Geschlechtskrankheiten","667","268","935"
"ÖGK-V","Mai.23","6","FA für Frauenheilkunde und Geburtshilfe","1924","574","2498"
"ÖGK-V","Mai.23","7","FA für Innere Medizin","979","214","1193"
"ÖGK-V","Mai.23","8","FA für Kinder- und Jugendheilkunde","990","524","1514"
"ÖGK-V","Mai.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","109","56","165"
"ÖGK-V","Mai.23","10","FA für Lungenkrankheiten","191","34","225"
"ÖGK-V","Mai.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","6","","6"
"ÖGK-V","Mai.23","12","FA für Orthopädie und orthopädische Chirurgie","633","136","769"
"ÖGK-V","Mai.23","13","FA für Physikalische Medizin","27","20","47"
"ÖGK-V","Mai.23","14","FA für Radiologie","8","33","41"
"ÖGK-V","Mai.23","15","FA für Unfallchirurgie","87","33","120"
"ÖGK-V","Mai.23","16","FA für Urologie","412","92","504"
"ÖGK-V","Mai.23","18","FA für Neurochirurgie","15","4","19"
"ÖGK-V","Mai.23","19","FA für Neurologie","353","46","399"
"ÖGK-V","Mai.23","20","FA für Psychiatrie","513","125","638"
"ÖGK-V","Mai.23","21","FA für Plastische Chirurgie","41","12","53"
"ÖGK-V","Mai.23","22","FA für Kinderchirurgie","","",""
"ÖGK-V","Mai.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-V","Mai.23","24","FA für Nuklearmedizin","40","21","61"
"ÖGK-V","Mai.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Mai.23","29","FA für Immunologie","","",""
"ÖGK-V","Mai.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-V","Mai.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Mai.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-V","Mai.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-V","Mai.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Mai.23","","Gesamt","9282","2905","12187"
"ÖGK-V","Jun.23","1","Arzt für Allgemeinmedizin","1296","536","1832"
"ÖGK-V","Jun.23","2","FA für Anästhesiologie und Intensivmedizin","49","15","64"
"ÖGK-V","Jun.23","3","FA für Augenheilkunde und Optometrie","805","177","982"
"ÖGK-V","Jun.23","4","FA für Chirurgie","152","57","209"
"ÖGK-V","Jun.23","5","FA für Haut- und Geschlechtskrankheiten","768","348","1116"
"ÖGK-V","Jun.23","6","FA für Frauenheilkunde und Geburtshilfe","1947","586","2533"
"ÖGK-V","Jun.23","7","FA für Innere Medizin","1016","327","1343"
"ÖGK-V","Jun.23","8","FA für Kinder- und Jugendheilkunde","695","544","1239"
"ÖGK-V","Jun.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","91","62","153"
"ÖGK-V","Jun.23","10","FA für Lungenkrankheiten","140","34","174"
"ÖGK-V","Jun.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","2","1","3"
"ÖGK-V","Jun.23","12","FA für Orthopädie und orthopädische Chirurgie","712","114","826"
"ÖGK-V","Jun.23","13","FA für Physikalische Medizin","57","11","68"
"ÖGK-V","Jun.23","14","FA für Radiologie","20","32","52"
"ÖGK-V","Jun.23","15","FA für Unfallchirurgie","80","32","112"
"ÖGK-V","Jun.23","16","FA für Urologie","407","118","525"
"ÖGK-V","Jun.23","18","FA für Neurochirurgie","25","5","30"
"ÖGK-V","Jun.23","19","FA für Neurologie","351","52","403"
"ÖGK-V","Jun.23","20","FA für Psychiatrie","504","150","654"
"ÖGK-V","Jun.23","21","FA für Plastische Chirurgie","49","16","65"
"ÖGK-V","Jun.23","22","FA für Kinderchirurgie","","",""
"ÖGK-V","Jun.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-V","Jun.23","24","FA für Nuklearmedizin","42","11","53"
"ÖGK-V","Jun.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Jun.23","29","FA für Immunologie","","",""
"ÖGK-V","Jun.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-V","Jun.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Jun.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-V","Jun.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-V","Jun.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Jun.23","","Gesamt","9208","3228","12436"
"ÖGK-V","Jul.23","1","Arzt für Allgemeinmedizin","1353","486","1839"
"ÖGK-V","Jul.23","2","FA für Anästhesiologie und Intensivmedizin","80","19","99"
"ÖGK-V","Jul.23","3","FA für Augenheilkunde und Optometrie","944","157","1101"
"ÖGK-V","Jul.23","4","FA für Chirurgie","156","40","196"
"ÖGK-V","Jul.23","5","FA für Haut- und Geschlechtskrankheiten","872","300","1172"
"ÖGK-V","Jul.23","6","FA für Frauenheilkunde und Geburtshilfe","1939","509","2448"
"ÖGK-V","Jul.23","7","FA für Innere Medizin","1023","270","1293"
"ÖGK-V","Jul.23","8","FA für Kinder- und Jugendheilkunde","762","473","1235"
"ÖGK-V","Jul.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","121","41","162"
"ÖGK-V","Jul.23","10","FA für Lungenkrankheiten","145","26","171"
"ÖGK-V","Jul.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","5","","5"
"ÖGK-V","Jul.23","12","FA für Orthopädie und orthopädische Chirurgie","693","135","828"
"ÖGK-V","Jul.23","13","FA für Physikalische Medizin","35","30","65"
"ÖGK-V","Jul.23","14","FA für Radiologie","14","39","53"
"ÖGK-V","Jul.23","15","FA für Unfallchirurgie","76","47","123"
"ÖGK-V","Jul.23","16","FA für Urologie","426","102","528"
"ÖGK-V","Jul.23","18","FA für Neurochirurgie","20","4","24"
"ÖGK-V","Jul.23","19","FA für Neurologie","284","36","320"
"ÖGK-V","Jul.23","20","FA für Psychiatrie","612","134","746"
"ÖGK-V","Jul.23","21","FA für Plastische Chirurgie","32","11","43"
"ÖGK-V","Jul.23","22","FA für Kinderchirurgie","","",""
"ÖGK-V","Jul.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","1","","1"
"ÖGK-V","Jul.23","24","FA für Nuklearmedizin","31","12","43"
"ÖGK-V","Jul.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Jul.23","29","FA für Immunologie","","",""
"ÖGK-V","Jul.23","32","FA für Kinder- und Jugendpsychiatrie","1","","1"
"ÖGK-V","Jul.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Jul.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-V","Jul.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-V","Jul.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Jul.23","","Gesamt","9625","2871","12496"
"ÖGK-V","Aug.23","1","Arzt für Allgemeinmedizin","1593","628","2221"
"ÖGK-V","Aug.23","2","FA für Anästhesiologie und Intensivmedizin","72","22","94"
"ÖGK-V","Aug.23","3","FA für Augenheilkunde und Optometrie","1258","214","1472"
"ÖGK-V","Aug.23","4","FA für Chirurgie","211","49","260"
"ÖGK-V","Aug.23","5","FA für Haut- und Geschlechtskrankheiten","1004","427","1431"
"ÖGK-V","Aug.23","6","FA für Frauenheilkunde und Geburtshilfe","2643","779","3422"
"ÖGK-V","Aug.23","7","FA für Innere Medizin","1263","354","1617"
"ÖGK-V","Aug.23","8","FA für Kinder- und Jugendheilkunde","815","591","1406"
"ÖGK-V","Aug.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","101","52","153"
"ÖGK-V","Aug.23","10","FA für Lungenkrankheiten","253","63","316"
"ÖGK-V","Aug.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","3","","3"
"ÖGK-V","Aug.23","12","FA für Orthopädie und orthopädische Chirurgie","814","191","1005"
"ÖGK-V","Aug.23","13","FA für Physikalische Medizin","88","49","137"
"ÖGK-V","Aug.23","14","FA für Radiologie","10","37","47"
"ÖGK-V","Aug.23","15","FA für Unfallchirurgie","134","51","185"
"ÖGK-V","Aug.23","16","FA für Urologie","620","151","771"
"ÖGK-V","Aug.23","18","FA für Neurochirurgie","21","6","27"
"ÖGK-V","Aug.23","19","FA für Neurologie","619","91","710"
"ÖGK-V","Aug.23","20","FA für Psychiatrie","806","124","930"
"ÖGK-V","Aug.23","21","FA für Plastische Chirurgie","48","16","64"
"ÖGK-V","Aug.23","22","FA für Kinderchirurgie","","",""
"ÖGK-V","Aug.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","",""
"ÖGK-V","Aug.23","24","FA für Nuklearmedizin","66","29","95"
"ÖGK-V","Aug.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Aug.23","29","FA für Immunologie","","",""
"ÖGK-V","Aug.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-V","Aug.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Aug.23","50","FA für medizinische und chemische Labordiagnostik","","",""
"ÖGK-V","Aug.23","53","FA für Pathologie und Histologie","","",""
"ÖGK-V","Aug.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Aug.23","","Gesamt","12442","3924","16366"
"ÖGK-V","Sep.23","1","Arzt für Allgemeinmedizin","1186","443","1629"
"ÖGK-V","Sep.23","2","FA für Anästhesiologie und Intensivmedizin","50","15","65"
"ÖGK-V","Sep.23","3","FA für Augenheilkunde und Optometrie","634","166","800"
"ÖGK-V","Sep.23","4","FA für Chirurgie","163","41","204"
"ÖGK-V","Sep.23","5","FA für Haut- und Geschlechtskrankheiten","887","349","1236"
"ÖGK-V","Sep.23","6","FA für Frauenheilkunde und Geburtshilfe","2029","614","2643"
"ÖGK-V","Sep.23","7","FA für Innere Medizin","1100","312","1412"
"ÖGK-V","Sep.23","8","FA für Kinder- und Jugendheilkunde","633","449","1082"
"ÖGK-V","Sep.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","119","48","167"
"ÖGK-V","Sep.23","10","FA für Lungenkrankheiten","150","28","178"
"ÖGK-V","Sep.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","2","1","3"
"ÖGK-V","Sep.23","12","FA für Orthopädie und orthopädische Chirurgie","767","151","918"
"ÖGK-V","Sep.23","13","FA für Physikalische Medizin","35","21","56"
"ÖGK-V","Sep.23","14","FA für Radiologie","17","30","47"
"ÖGK-V","Sep.23","15","FA für Unfallchirurgie","93","38","131"
"ÖGK-V","Sep.23","16","FA für Urologie","422","78","500"
"ÖGK-V","Sep.23","18","FA für Neurochirurgie","33","9","42"
"ÖGK-V","Sep.23","19","FA für Neurologie","283","44","327"
"ÖGK-V","Sep.23","20","FA für Psychiatrie","545","128","673"
"ÖGK-V","Sep.23","21","FA für Plastische Chirurgie","56","16","72"
"ÖGK-V","Sep.23","22","FA für Kinderchirurgie","","1","1"
"ÖGK-V","Sep.23","23","FA für Mund., Kiefer- und Gesichtschirurgie","","1","1"
"ÖGK-V","Sep.23","24","FA für Nuklearmedizin","29","21","50"
"ÖGK-V","Sep.23","26","FA für Strahlentherapie - Radioonkologie","","",""
"ÖGK-V","Sep.23","29","FA für Immunologie","","",""
"ÖGK-V","Sep.23","32","FA für Kinder- und Jugendpsychiatrie","","",""
"ÖGK-V","Sep.23","34","FA für medizinische Biologie","","",""
"ÖGK-V","Sep.23","50","FA für medizinische und chemische Labordiagnostik","","1","1"
"ÖGK-V","Sep.23","53","FA für Pathologie und Histologie","1","","1"
"ÖGK-V","Sep.23","55","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","","",""
"ÖGK-V","Sep.23","","Gesamt","9234","3005","12239"
"ÖGK-V","Okt.23","1","Arzt für Allgemeinmedizin","2413","656","3069"
"ÖGK-V","Okt.23","2","FA für Anästhesiologie und Intensivmedizin","87","23","110"
"ÖGK-V","Okt.23","3","FA für Augenheilkunde und Optometrie","978","171","1149"
"ÖGK-V","Okt.23","4","FA für Chirurgie","173","40","213"
"ÖGK-V","Okt.23","5","FA für Haut- und Geschlechtskrankheiten","1345","341","1686"
"ÖGK-V","Okt.23","6","FA für Frauenheilkunde und Geburtshilfe","2843","900","3743"
"ÖGK-V","Okt.23","7","FA für Innere Medizin","1804","286","2090"
"ÖGK-V","Okt.23","8","FA für Kinder- und Jugendheilkunde","1219","660","1879"
"ÖGK-V","Okt.23","9","FA für Hals-, Nasen- und Ohrenerkrankungen","211","75","286"
"ÖGK-V","Okt.23","10","FA für Lungenkrankheiten","140","13","153"
"ÖGK-V","Okt.23","11","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","2","","2"
"ÖGK-V","Okt.23","12","FA für Orthopädie und orthopädische Chirurgie","1114","204","1318"
