Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Bundesland_pretty
2022-06,20.0,ÖGK-V,Jun.22,FA für Psychiatrie,456.0,74.0,530.0,Vorarlberg
2022-06,21.0,ÖGK-V,Jun.22,FA für Plastische Chirurgie,20.0,13.0,33.0,Vorarlberg
2022-06,22.0,ÖGK-V,Jun.22,FA für Kinderchirurgie,,,,Vorarlberg
2022-06,23.0,ÖGK-V,Jun.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Vorarlberg
2022-06,24.0,ÖGK-V,Jun.22,FA für Nuklearmedizin,1.0,,1.0,Vorarlberg
2022-06,26.0,ÖGK-V,Jun.22,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2022-06,29.0,ÖGK-V,Jun.22,FA für Immunologie,,,,Vorarlberg
2022-06,32.0,ÖGK-V,Jun.22,FA für Kinder- und Jugendpsychiatrie,1.0,,1.0,Vorarlberg
2022-06,34.0,ÖGK-V,Jun.22,FA für medizinische Biologie,,,,Vorarlberg
2022-06,50.0,ÖGK-V,Jun.22,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2022-06,53.0,ÖGK-V,Jun.22,FA für Pathologie und Histologie,,,,Vorarlberg
2022-06,55.0,ÖGK-V,Jun.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Vorarlberg
2022-06,,ÖGK-V,Jun.22,Gesamt,7959.0,2081.0,10040.0,Vorarlberg
2022-07,5.0,ÖGK-V,Jul.22,FA für Haut- und Geschlechtskrankheiten,867.0,264.0,1131.0,Vorarlberg
2022-07,6.0,ÖGK-V,Jul.22,FA für Frauenheilkunde und Geburtshilfe,2241.0,513.0,2754.0,Vorarlberg
2022-07,7.0,ÖGK-V,Jul.22,FA für Innere Medizin,1071.0,224.0,1295.0,Vorarlberg
2022-07,8.0,ÖGK-V,Jul.22,FA für Kinder- und Jugendheilkunde,638.0,238.0,876.0,Vorarlberg
2022-07,9.0,ÖGK-V,Jul.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",174.0,45.0,219.0,Vorarlberg
2022-07,10.0,ÖGK-V,Jul.22,FA für Lungenkrankheiten,2.0,3.0,5.0,Vorarlberg
2022-07,11.0,ÖGK-V,Jul.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,113.0,7.0,120.0,Vorarlberg
2022-07,12.0,ÖGK-V,Jul.22,FA für Orthopädie und orthopädische Chirurgie,801.0,162.0,963.0,Vorarlberg
2022-07,13.0,ÖGK-V,Jul.22,FA für Physikalische Medizin,65.0,28.0,93.0,Vorarlberg
2022-07,14.0,ÖGK-V,Jul.22,FA für Radiologie,9.0,17.0,26.0,Vorarlberg
2022-07,15.0,ÖGK-V,Jul.22,FA für Unfallchirurgie,73.0,28.0,101.0,Vorarlberg
2022-07,16.0,ÖGK-V,Jul.22,FA für Urologie,497.0,72.0,569.0,Vorarlberg
2022-07,18.0,ÖGK-V,Jul.22,FA für Neurochirurgie,17.0,2.0,19.0,Vorarlberg
2022-07,19.0,ÖGK-V,Jul.22,FA für Neurologie,265.0,27.0,292.0,Vorarlberg
2022-07,20.0,ÖGK-V,Jul.22,FA für Psychiatrie,454.0,107.0,561.0,Vorarlberg
2022-07,21.0,ÖGK-V,Jul.22,FA für Plastische Chirurgie,43.0,15.0,58.0,Vorarlberg
2022-07,22.0,ÖGK-V,Jul.22,FA für Kinderchirurgie,,,,Vorarlberg
2022-07,23.0,ÖGK-V,Jul.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Vorarlberg
2022-07,24.0,ÖGK-V,Jul.22,FA für Nuklearmedizin,2.0,,2.0,Vorarlberg
2022-07,26.0,ÖGK-V,Jul.22,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2022-07,29.0,ÖGK-V,Jul.22,FA für Immunologie,,,,Vorarlberg
2022-07,32.0,ÖGK-V,Jul.22,FA für Kinder- und Jugendpsychiatrie,,,,Vorarlberg
2022-07,34.0,ÖGK-V,Jul.22,FA für medizinische Biologie,,,,Vorarlberg
2022-07,50.0,ÖGK-V,Jul.22,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2022-07,53.0,ÖGK-V,Jul.22,FA für Pathologie und Histologie,,,,Vorarlberg
2022-07,55.0,ÖGK-V,Jul.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Vorarlberg
2022-07,,ÖGK-V,Jul.22,Gesamt,9891.0,2463.0,12354.0,Vorarlberg
2022-08,5.0,ÖGK-V,Aug.22,FA für Haut- und Geschlechtskrankheiten,725.0,200.0,925.0,Vorarlberg
2022-08,6.0,ÖGK-V,Aug.22,FA für Frauenheilkunde und Geburtshilfe,1505.0,346.0,1851.0,Vorarlberg
2022-08,7.0,ÖGK-V,Aug.22,FA für Innere Medizin,953.0,200.0,1153.0,Vorarlberg
2022-08,8.0,ÖGK-V,Aug.22,FA für Kinder- und Jugendheilkunde,412.0,205.0,617.0,Vorarlberg
2022-08,9.0,ÖGK-V,Aug.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",176.0,30.0,206.0,Vorarlberg
2022-08,10.0,ÖGK-V,Aug.22,FA für Lungenkrankheiten,8.0,4.0,12.0,Vorarlberg
2022-08,11.0,ÖGK-V,Aug.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,73.0,7.0,80.0,Vorarlberg
2022-08,12.0,ÖGK-V,Aug.22,FA für Orthopädie und orthopädische Chirurgie,544.0,132.0,676.0,Vorarlberg
2022-08,13.0,ÖGK-V,Aug.22,FA für Physikalische Medizin,32.0,9.0,41.0,Vorarlberg
2022-08,14.0,ÖGK-V,Aug.22,FA für Radiologie,3.0,19.0,22.0,Vorarlberg
2022-08,15.0,ÖGK-V,Aug.22,FA für Unfallchirurgie,89.0,16.0,105.0,Vorarlberg
2022-08,16.0,ÖGK-V,Aug.22,FA für Urologie,348.0,75.0,423.0,Vorarlberg
2022-08,18.0,ÖGK-V,Aug.22,FA für Neurochirurgie,7.0,1.0,8.0,Vorarlberg
2022-08,19.0,ÖGK-V,Aug.22,FA für Neurologie,251.0,24.0,275.0,Vorarlberg
2022-08,20.0,ÖGK-V,Aug.22,FA für Psychiatrie,453.0,87.0,540.0,Vorarlberg
2022-08,21.0,ÖGK-V,Aug.22,FA für Plastische Chirurgie,28.0,3.0,31.0,Vorarlberg
2022-08,22.0,ÖGK-V,Aug.22,FA für Kinderchirurgie,,,,Vorarlberg
2022-08,23.0,ÖGK-V,Aug.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Vorarlberg
2022-08,24.0,ÖGK-V,Aug.22,FA für Nuklearmedizin,,,,Vorarlberg
2022-08,26.0,ÖGK-V,Aug.22,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2022-08,29.0,ÖGK-V,Aug.22,FA für Immunologie,,,,Vorarlberg
2022-08,32.0,ÖGK-V,Aug.22,FA für Kinder- und Jugendpsychiatrie,,,,Vorarlberg
2022-08,34.0,ÖGK-V,Aug.22,FA für medizinische Biologie,,,,Vorarlberg
2022-08,50.0,ÖGK-V,Aug.22,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2022-08,53.0,ÖGK-V,Aug.22,FA für Pathologie und Histologie,,,,Vorarlberg
2022-08,55.0,ÖGK-V,Aug.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Vorarlberg
2022-08,,ÖGK-V,Aug.22,Gesamt,7656.0,1875.0,9531.0,Vorarlberg
2022-09,5.0,ÖGK-V,Sep.22,FA für Haut- und Geschlechtskrankheiten,956.0,310.0,1266.0,Vorarlberg
2022-09,6.0,ÖGK-V,Sep.22,FA für Frauenheilkunde und Geburtshilfe,2105.0,642.0,2747.0,Vorarlberg
2022-09,7.0,ÖGK-V,Sep.22,FA für Innere Medizin,1228.0,231.0,1459.0,Vorarlberg
2022-09,8.0,ÖGK-V,Sep.22,FA für Kinder- und Jugendheilkunde,719.0,304.0,1023.0,Vorarlberg
2022-09,9.0,ÖGK-V,Sep.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",167.0,58.0,225.0,Vorarlberg
2022-09,10.0,ÖGK-V,Sep.22,FA für Lungenkrankheiten,3.0,1.0,4.0,Vorarlberg
2022-09,11.0,ÖGK-V,Sep.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,140.0,4.0,144.0,Vorarlberg
2022-09,12.0,ÖGK-V,Sep.22,FA für Orthopädie und orthopädische Chirurgie,735.0,186.0,921.0,Vorarlberg
2022-09,13.0,ÖGK-V,Sep.22,FA für Physikalische Medizin,42.0,14.0,56.0,Vorarlberg
2022-09,14.0,ÖGK-V,Sep.22,FA für Radiologie,7.0,29.0,36.0,Vorarlberg
2022-09,15.0,ÖGK-V,Sep.22,FA für Unfallchirurgie,89.0,34.0,123.0,Vorarlberg
2022-09,16.0,ÖGK-V,Sep.22,FA für Urologie,519.0,75.0,594.0,Vorarlberg
2022-09,18.0,ÖGK-V,Sep.22,FA für Neurochirurgie,13.0,2.0,15.0,Vorarlberg
2022-09,19.0,ÖGK-V,Sep.22,FA für Neurologie,372.0,21.0,393.0,Vorarlberg
2022-09,20.0,ÖGK-V,Sep.22,FA für Psychiatrie,585.0,85.0,670.0,Vorarlberg
2022-09,21.0,ÖGK-V,Sep.22,FA für Plastische Chirurgie,41.0,7.0,48.0,Vorarlberg
2022-09,22.0,ÖGK-V,Sep.22,FA für Kinderchirurgie,,,,Vorarlberg
2022-09,23.0,ÖGK-V,Sep.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Vorarlberg
2022-09,24.0,ÖGK-V,Sep.22,FA für Nuklearmedizin,,,,Vorarlberg
2022-09,26.0,ÖGK-V,Sep.22,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2022-09,29.0,ÖGK-V,Sep.22,FA für Immunologie,,2.0,2.0,Vorarlberg
2022-09,32.0,ÖGK-V,Sep.22,FA für Kinder- und Jugendpsychiatrie,,,,Vorarlberg
2022-09,34.0,ÖGK-V,Sep.22,FA für medizinische Biologie,,,,Vorarlberg
2022-09,50.0,ÖGK-V,Sep.22,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2022-09,53.0,ÖGK-V,Sep.22,FA für Pathologie und Histologie,,,,Vorarlberg
2022-09,55.0,ÖGK-V,Sep.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Vorarlberg
2022-09,,ÖGK-V,Sep.22,Gesamt,10600.0,2770.0,13370.0,Vorarlberg
2022-10,5.0,ÖGK-V,Okt.22,FA für Haut- und Geschlechtskrankheiten,739.0,220.0,959.0,Vorarlberg
2022-10,6.0,ÖGK-V,Okt.22,FA für Frauenheilkunde und Geburtshilfe,1664.0,463.0,2127.0,Vorarlberg
2022-10,7.0,ÖGK-V,Okt.22,FA für Innere Medizin,823.0,161.0,984.0,Vorarlberg
2022-10,8.0,ÖGK-V,Okt.22,FA für Kinder- und Jugendheilkunde,462.0,261.0,723.0,Vorarlberg
2022-10,9.0,ÖGK-V,Okt.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",109.0,25.0,134.0,Vorarlberg
2022-10,10.0,ÖGK-V,Okt.22,FA für Lungenkrankheiten,,3.0,3.0,Vorarlberg
2022-10,11.0,ÖGK-V,Okt.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,87.0,5.0,92.0,Vorarlberg
2022-10,12.0,ÖGK-V,Okt.22,FA für Orthopädie und orthopädische Chirurgie,610.0,110.0,720.0,Vorarlberg
2022-10,13.0,ÖGK-V,Okt.22,FA für Physikalische Medizin,24.0,4.0,28.0,Vorarlberg
2022-10,14.0,ÖGK-V,Okt.22,FA für Radiologie,6.0,28.0,34.0,Vorarlberg
2022-10,15.0,ÖGK-V,Okt.22,FA für Unfallchirurgie,77.0,34.0,111.0,Vorarlberg
2022-10,16.0,ÖGK-V,Okt.22,FA für Urologie,384.0,84.0,468.0,Vorarlberg
2022-10,18.0,ÖGK-V,Okt.22,FA für Neurochirurgie,24.0,2.0,26.0,Vorarlberg
2022-10,19.0,ÖGK-V,Okt.22,FA für Neurologie,278.0,34.0,312.0,Vorarlberg
2022-10,20.0,ÖGK-V,Okt.22,FA für Psychiatrie,441.0,83.0,524.0,Vorarlberg
2022-10,21.0,ÖGK-V,Okt.22,FA für Plastische Chirurgie,30.0,18.0,48.0,Vorarlberg
2022-10,22.0,ÖGK-V,Okt.22,FA für Kinderchirurgie,,,,Vorarlberg
2022-10,23.0,ÖGK-V,Okt.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Vorarlberg
2022-10,24.0,ÖGK-V,Okt.22,FA für Nuklearmedizin,3.0,2.0,5.0,Vorarlberg
2022-10,26.0,ÖGK-V,Okt.22,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2022-10,29.0,ÖGK-V,Okt.22,FA für Immunologie,,,,Vorarlberg
2022-10,32.0,ÖGK-V,Okt.22,FA für Kinder- und Jugendpsychiatrie,,,,Vorarlberg
2022-10,34.0,ÖGK-V,Okt.22,FA für medizinische Biologie,,,,Vorarlberg
2022-10,50.0,ÖGK-V,Okt.22,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2022-10,53.0,ÖGK-V,Okt.22,FA für Pathologie und Histologie,,,,Vorarlberg
2022-10,55.0,ÖGK-V,Okt.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,1.0,,1.0,Vorarlberg
2022-10,,ÖGK-V,Okt.22,Gesamt,7724.0,2162.0,9886.0,Vorarlberg
2022-11,5.0,ÖGK-V,Nov.22,FA für Haut- und Geschlechtskrankheiten,1112.0,388.0,1500.0,Vorarlberg
2022-11,6.0,ÖGK-V,Nov.22,FA für Frauenheilkunde und Geburtshilfe,2378.0,647.0,3025.0,Vorarlberg
2022-11,7.0,ÖGK-V,Nov.22,FA für Innere Medizin,1289.0,346.0,1635.0,Vorarlberg
2022-11,8.0,ÖGK-V,Nov.22,FA für Kinder- und Jugendheilkunde,950.0,409.0,1359.0,Vorarlberg
2022-11,9.0,ÖGK-V,Nov.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",121.0,40.0,161.0,Vorarlberg
2022-11,10.0,ÖGK-V,Nov.22,FA für Lungenkrankheiten,174.0,19.0,193.0,Vorarlberg
2022-11,11.0,ÖGK-V,Nov.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,134.0,1.0,135.0,Vorarlberg
2022-11,12.0,ÖGK-V,Nov.22,FA für Orthopädie und orthopädische Chirurgie,858.0,194.0,1052.0,Vorarlberg
2022-11,13.0,ÖGK-V,Nov.22,FA für Physikalische Medizin,48.0,20.0,68.0,Vorarlberg
2022-11,14.0,ÖGK-V,Nov.22,FA für Radiologie,13.0,31.0,44.0,Vorarlberg
2022-11,15.0,ÖGK-V,Nov.22,FA für Unfallchirurgie,115.0,32.0,147.0,Vorarlberg
2022-11,16.0,ÖGK-V,Nov.22,FA für Urologie,500.0,101.0,601.0,Vorarlberg
2022-11,18.0,ÖGK-V,Nov.22,FA für Neurochirurgie,21.0,1.0,22.0,Vorarlberg
2022-11,19.0,ÖGK-V,Nov.22,FA für Neurologie,345.0,60.0,405.0,Vorarlberg
2022-11,20.0,ÖGK-V,Nov.22,FA für Psychiatrie,616.0,97.0,713.0,Vorarlberg
2022-11,21.0,ÖGK-V,Nov.22,FA für Plastische Chirurgie,45.0,12.0,57.0,Vorarlberg
2022-11,22.0,ÖGK-V,Nov.22,FA für Kinderchirurgie,,,,Vorarlberg
2022-11,23.0,ÖGK-V,Nov.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Vorarlberg
2022-11,24.0,ÖGK-V,Nov.22,FA für Nuklearmedizin,2.0,1.0,3.0,Vorarlberg
2022-11,26.0,ÖGK-V,Nov.22,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2022-11,29.0,ÖGK-V,Nov.22,FA für Immunologie,,,,Vorarlberg
2022-11,32.0,ÖGK-V,Nov.22,FA für Kinder- und Jugendpsychiatrie,,,,Vorarlberg
2022-11,34.0,ÖGK-V,Nov.22,FA für medizinische Biologie,,,,Vorarlberg
2022-11,50.0,ÖGK-V,Nov.22,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2022-11,53.0,ÖGK-V,Nov.22,FA für Pathologie und Histologie,,,,Vorarlberg
2022-11,55.0,ÖGK-V,Nov.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Vorarlberg
2022-11,,ÖGK-V,Nov.22,Gesamt,11939.0,3300.0,15239.0,Vorarlberg
2022-12,5.0,ÖGK-V,Dez.22,FA für Haut- und Geschlechtskrankheiten,879.0,292.0,1171.0,Vorarlberg
2022-12,6.0,ÖGK-V,Dez.22,FA für Frauenheilkunde und Geburtshilfe,1977.0,497.0,2474.0,Vorarlberg
2022-12,7.0,ÖGK-V,Dez.22,FA für Innere Medizin,1046.0,257.0,1303.0,Vorarlberg
2022-12,8.0,ÖGK-V,Dez.22,FA für Kinder- und Jugendheilkunde,674.0,285.0,959.0,Vorarlberg
2022-12,9.0,ÖGK-V,Dez.22,"FA für Hals-, Nasen- und Ohrenerkrankungen",102.0,29.0,131.0,Vorarlberg
2022-12,10.0,ÖGK-V,Dez.22,FA für Lungenkrankheiten,202.0,26.0,228.0,Vorarlberg
2022-12,11.0,ÖGK-V,Dez.22,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,95.0,7.0,102.0,Vorarlberg
2022-12,12.0,ÖGK-V,Dez.22,FA für Orthopädie und orthopädische Chirurgie,718.0,142.0,860.0,Vorarlberg
2022-12,13.0,ÖGK-V,Dez.22,FA für Physikalische Medizin,52.0,16.0,68.0,Vorarlberg
2022-12,14.0,ÖGK-V,Dez.22,FA für Radiologie,11.0,25.0,36.0,Vorarlberg
2022-12,15.0,ÖGK-V,Dez.22,FA für Unfallchirurgie,84.0,27.0,111.0,Vorarlberg
2022-12,16.0,ÖGK-V,Dez.22,FA für Urologie,491.0,99.0,590.0,Vorarlberg
2022-12,18.0,ÖGK-V,Dez.22,FA für Neurochirurgie,16.0,5.0,21.0,Vorarlberg
2022-12,19.0,ÖGK-V,Dez.22,FA für Neurologie,281.0,27.0,308.0,Vorarlberg
2022-12,20.0,ÖGK-V,Dez.22,FA für Psychiatrie,512.0,79.0,591.0,Vorarlberg
2022-12,21.0,ÖGK-V,Dez.22,FA für Plastische Chirurgie,29.0,15.0,44.0,Vorarlberg
2022-12,22.0,ÖGK-V,Dez.22,FA für Kinderchirurgie,,,,Vorarlberg
2022-12,23.0,ÖGK-V,Dez.22,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Vorarlberg
2022-12,24.0,ÖGK-V,Dez.22,FA für Nuklearmedizin,1.0,,1.0,Vorarlberg
2022-12,26.0,ÖGK-V,Dez.22,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2022-12,29.0,ÖGK-V,Dez.22,FA für Immunologie,,,,Vorarlberg
2022-12,32.0,ÖGK-V,Dez.22,FA für Kinder- und Jugendpsychiatrie,,,,Vorarlberg
2022-12,34.0,ÖGK-V,Dez.22,FA für medizinische Biologie,,,,Vorarlberg
2022-12,50.0,ÖGK-V,Dez.22,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2022-12,53.0,ÖGK-V,Dez.22,FA für Pathologie und Histologie,,,,Vorarlberg
2022-12,55.0,ÖGK-V,Dez.22,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Vorarlberg
2022-12,,ÖGK-V,Dez.22,Gesamt,9680.0,2554.0,12234.0,Vorarlberg
2023-01,5.0,ÖGK-V,Jän.23,FA für Haut- und Geschlechtskrankheiten,841.0,274.0,1115.0,Vorarlberg
2023-01,6.0,ÖGK-V,Jän.23,FA für Frauenheilkunde und Geburtshilfe,1907.0,492.0,2399.0,Vorarlberg
2023-01,7.0,ÖGK-V,Jän.23,FA für Innere Medizin,1072.0,226.0,1298.0,Vorarlberg
2023-01,8.0,ÖGK-V,Jän.23,FA für Kinder- und Jugendheilkunde,966.0,448.0,1414.0,Vorarlberg
2023-01,9.0,ÖGK-V,Jän.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",90.0,34.0,124.0,Vorarlberg
2023-01,10.0,ÖGK-V,Jän.23,FA für Lungenkrankheiten,261.0,36.0,297.0,Vorarlberg
2023-01,11.0,ÖGK-V,Jän.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,111.0,3.0,114.0,Vorarlberg
2023-01,12.0,ÖGK-V,Jän.23,FA für Orthopädie und orthopädische Chirurgie,804.0,147.0,951.0,Vorarlberg
2023-01,13.0,ÖGK-V,Jän.23,FA für Physikalische Medizin,58.0,26.0,84.0,Vorarlberg
2023-01,14.0,ÖGK-V,Jän.23,FA für Radiologie,7.0,22.0,29.0,Vorarlberg
2023-01,15.0,ÖGK-V,Jän.23,FA für Unfallchirurgie,103.0,42.0,145.0,Vorarlberg
2023-01,16.0,ÖGK-V,Jän.23,FA für Urologie,416.0,91.0,507.0,Vorarlberg
2023-01,18.0,ÖGK-V,Jän.23,FA für Neurochirurgie,16.0,1.0,17.0,Vorarlberg
2023-01,19.0,ÖGK-V,Jän.23,FA für Neurologie,379.0,51.0,430.0,Vorarlberg
2023-01,20.0,ÖGK-V,Jän.23,FA für Psychiatrie,442.0,86.0,528.0,Vorarlberg
2023-01,21.0,ÖGK-V,Jän.23,FA für Plastische Chirurgie,43.0,12.0,55.0,Vorarlberg
2023-01,22.0,ÖGK-V,Jän.23,FA für Kinderchirurgie,,,,Vorarlberg
2023-01,23.0,ÖGK-V,Jän.23,"FA für Mund., Kiefer- und Gesichtschirurgie",1.0,,1.0,Vorarlberg
2023-01,24.0,ÖGK-V,Jän.23,FA für Nuklearmedizin,1.0,,1.0,Vorarlberg
2023-01,26.0,ÖGK-V,Jän.23,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2023-01,29.0,ÖGK-V,Jän.23,FA für Immunologie,,,,Vorarlberg
2023-01,32.0,ÖGK-V,Jän.23,FA für Kinder- und Jugendpsychiatrie,,,,Vorarlberg
2023-01,34.0,ÖGK-V,Jän.23,FA für medizinische Biologie,,,,Vorarlberg
2023-01,50.0,ÖGK-V,Jän.23,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2023-01,53.0,ÖGK-V,Jän.23,FA für Pathologie und Histologie,,,,Vorarlberg
2023-01,55.0,ÖGK-V,Jän.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Vorarlberg
2023-01,,ÖGK-V,Jän.23,Gesamt,10421.0,2918.0,13339.0,Vorarlberg
2023-02,5.0,ÖGK-V,Feb.23,FA für Haut- und Geschlechtskrankheiten,900.0,239.0,1139.0,Vorarlberg
2023-02,6.0,ÖGK-V,Feb.23,FA für Frauenheilkunde und Geburtshilfe,1155.0,431.0,1586.0,Vorarlberg
2023-02,7.0,ÖGK-V,Feb.23,FA für Innere Medizin,1037.0,257.0,1294.0,Vorarlberg
2023-02,8.0,ÖGK-V,Feb.23,FA für Kinder- und Jugendheilkunde,577.0,280.0,857.0,Vorarlberg
2023-02,9.0,ÖGK-V,Feb.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",91.0,35.0,126.0,Vorarlberg
2023-02,10.0,ÖGK-V,Feb.23,FA für Lungenkrankheiten,59.0,21.0,80.0,Vorarlberg
2023-02,11.0,ÖGK-V,Feb.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,74.0,9.0,83.0,Vorarlberg
2023-02,12.0,ÖGK-V,Feb.23,FA für Orthopädie und orthopädische Chirurgie,526.0,133.0,659.0,Vorarlberg
2023-02,13.0,ÖGK-V,Feb.23,FA für Physikalische Medizin,21.0,6.0,27.0,Vorarlberg
2023-02,14.0,ÖGK-V,Feb.23,FA für Radiologie,8.0,27.0,35.0,Vorarlberg
2023-02,15.0,ÖGK-V,Feb.23,FA für Unfallchirurgie,72.0,27.0,99.0,Vorarlberg
2023-02,16.0,ÖGK-V,Feb.23,FA für Urologie,419.0,97.0,516.0,Vorarlberg
2023-02,18.0,ÖGK-V,Feb.23,FA für Neurochirurgie,31.0,2.0,33.0,Vorarlberg
2023-02,19.0,ÖGK-V,Feb.23,FA für Neurologie,195.0,29.0,224.0,Vorarlberg
2023-02,20.0,ÖGK-V,Feb.23,FA für Psychiatrie,484.0,87.0,571.0,Vorarlberg
2023-02,21.0,ÖGK-V,Feb.23,FA für Plastische Chirurgie,24.0,14.0,38.0,Vorarlberg
2023-02,22.0,ÖGK-V,Feb.23,FA für Kinderchirurgie,,,,Vorarlberg
2023-02,23.0,ÖGK-V,Feb.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,,,Vorarlberg
2023-02,24.0,ÖGK-V,Feb.23,FA für Nuklearmedizin,,,,Vorarlberg
2023-02,26.0,ÖGK-V,Feb.23,FA für Strahlentherapie - Radioonkologie,,,,Vorarlberg
2023-02,29.0,ÖGK-V,Feb.23,FA für Immunologie,,1.0,1.0,Vorarlberg
2023-02,32.0,ÖGK-V,Feb.23,FA für Kinder- und Jugendpsychiatrie,,,,Vorarlberg
2023-02,34.0,ÖGK-V,Feb.23,FA für medizinische Biologie,,,,Vorarlberg
2023-02,50.0,ÖGK-V,Feb.23,FA für medizinische und chemische Labordiagnostik,,,,Vorarlberg
2023-02,53.0,ÖGK-V,Feb.23,FA für Pathologie und Histologie,,,,Vorarlberg
2023-02,55.0,ÖGK-V,Feb.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,,Vorarlberg
2023-02,,ÖGK-V,Feb.23,Gesamt,7694.0,2359.0,10053.0,Vorarlberg
2023-03,5.0,ÖGK-V,Mär.23,FA für Haut- und Geschlechtskrankheiten,634.0,210.0,844.0,Vorarlberg
2023-03,6.0,ÖGK-V,Mär.23,FA für Frauenheilkunde und Geburtshilfe,1536.0,453.0,1989.0,Vorarlberg
2023-03,7.0,ÖGK-V,Mär.23,FA für Innere Medizin,692.0,188.0,880.0,Vorarlberg
2023-03,8.0,ÖGK-V,Mär.23,FA für Kinder- und Jugendheilkunde,558.0,326.0,884.0,Vorarlberg
2023-03,9.0,ÖGK-V,Mär.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",71.0,39.0,110.0,Vorarlberg
2023-03,10.0,ÖGK-V,Mär.23,FA für Lungenkrankheiten,160.0,30.0,190.0,Vorarlberg
2023-03,11.0,ÖGK-V,Mär.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,62.0,7.0,69.0,Vorarlberg
2023-03,12.0,ÖGK-V,Mär.23,FA für Orthopädie und orthopädische Chirurgie,404.0,122.0,526.0,Vorarlberg
2023-03,13.0,ÖGK-V,Mär.23,FA für Physikalische Medizin,36.0,10.0,46.0,Vorarlberg
2023-03,14.0,ÖGK-V,Mär.23,FA für Radiologie,11.0,39.0,50.0,Vorarlberg
2023-03,15.0,ÖGK-V,Mär.23,FA für Unfallchirurgie,69.0,23.0,92.0,Vorarlberg
2023-03,16.0,ÖGK-V,Mär.23,FA für Urologie,329.0,49.0,378.0,Vorarlberg
2023-03,18.0,ÖGK-V,Mär.23,FA für Neurochirurgie,22.0,,22.0,Vorarlberg
2023-03,19.0,ÖGK-V,Mär.23,FA für Neurologie,207.0,45.0,252.0,Vorarlberg
2023-03,20.0,ÖGK-V,Mär.23,FA für Psychiatrie,320.0,55.0,375.0,Vorarlberg
2023-03,21.0,ÖGK-V,Mär.23,FA für Plastische Chirurgie,37.0,12.0,49.0,Vorarlberg
2023-03,22.0,ÖGK-V,Mär.23,FA für Kinderchirurgie,,,,Vorarlberg
2023-03,23.0,ÖGK-V,Mär.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,1.0,1.0,Vorarlberg
