Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Bundesland_pretty
2023-05,75.0,ÖGK-ST,Mai.23,Ergotherapeut,221,63,284,Steiermark
2023-05,,ÖGK-ST,Mai.23,Gesamt,4142,1561,5703,Steiermark
2023-06,63.0,ÖGK-ST,Jun.23,Physiotherapie,4752,918,5670,Steiermark
2023-06,66.0,ÖGK-ST,Jun.23,Logopäde,480,220,700,Steiermark
2023-06,75.0,ÖGK-ST,Jun.23,Ergotherapeut,233,79,312,Steiermark
2023-06,,ÖGK-ST,Jun.23,Gesamt,5465,1217,6682,Steiermark
2023-07,63.0,ÖGK-ST,Jul.23,Physiotherapie,3196,842,4038,Steiermark
2023-07,66.0,ÖGK-ST,Jul.23,Logopäde,354,144,498,Steiermark
2023-07,75.0,ÖGK-ST,Jul.23,Ergotherapeut,201,40,241,Steiermark
2023-07,,ÖGK-ST,Jul.23,Gesamt,3751,1026,4777,Steiermark
2023-08,63.0,ÖGK-ST,Aug.23,Physiotherapie,3194,1276,4470,Steiermark
2023-08,66.0,ÖGK-ST,Aug.23,Logopäde,371,266,637,Steiermark
2023-08,75.0,ÖGK-ST,Aug.23,Ergotherapeut,231,97,328,Steiermark
2023-08,,ÖGK-ST,Aug.23,Gesamt,3796,1639,5435,Steiermark
2023-09,63.0,ÖGK-ST,Sep.23,Physiotherapie,2883,1243,4126,Steiermark
2023-09,66.0,ÖGK-ST,Sep.23,Logopäde,334,224,558,Steiermark
2023-09,75.0,ÖGK-ST,Sep.23,Ergotherapeut,252,90,342,Steiermark
2023-09,,ÖGK-ST,Sep.23,Gesamt,3469,1557,5026,Steiermark
2023-10,63.0,ÖGK-ST,Okt.23,Physiotherapie,2921,1306,4227,Steiermark
2023-10,66.0,ÖGK-ST,Okt.23,Logopäde,375,208,583,Steiermark
2023-10,75.0,ÖGK-ST,Okt.23,Ergotherapeut,179,75,254,Steiermark
2023-10,,ÖGK-ST,Okt.23,Gesamt,3475,1589,5064,Steiermark
2023-11,63.0,ÖGK-ST,Nov.23,Physiotherapie,2163,2113,4276,Steiermark
2023-11,66.0,ÖGK-ST,Nov.23,Logopäde,244,280,524,Steiermark
2023-11,75.0,ÖGK-ST,Nov.23,Ergotherapeut,136,127,263,Steiermark
2023-11,,ÖGK-ST,Nov.23,Gesamt,2543,2520,5063,Steiermark
2023-12,63.0,ÖGK-ST,Dez.23,Physiotherapie,1735,499,2234,Steiermark
2023-12,66.0,ÖGK-ST,Dez.23,Logopäde,233,114,347,Steiermark
2023-12,75.0,ÖGK-ST,Dez.23,Ergotherapeut,114,52,166,Steiermark
2023-12,,ÖGK-ST,Dez.23,Gesamt,2082,665,2747,Steiermark
2021-01,63.0,ÖGK-T,Jän.21,Physiotherapie,6060,940,7000,Tirol
2021-01,66.0,ÖGK-T,Jän.21,Logopäde,179,72,251,Tirol
2021-01,75.0,ÖGK-T,Jän.21,Ergotherapeut,248,53,301,Tirol
2021-01,,ÖGK-T,Jän.21,Gesamt,6487,1065,7552,Tirol
2021-02,63.0,ÖGK-T,Feb.21,Physiotherapie,4661,935,5596,Tirol
2021-02,66.0,ÖGK-T,Feb.21,Logopäde,219,65,284,Tirol
2021-02,75.0,ÖGK-T,Feb.21,Ergotherapeut,257,46,303,Tirol
2021-02,,ÖGK-T,Feb.21,Gesamt,5137,1046,6183,Tirol
2021-03,63.0,ÖGK-T,Mär.21,Physiotherapie,5355,1178,6533,Tirol
2021-03,66.0,ÖGK-T,Mär.21,Logopäde,246,76,322,Tirol
2021-03,75.0,ÖGK-T,Mär.21,Ergotherapeut,300,52,352,Tirol
2021-03,,ÖGK-T,Mär.21,Gesamt,5901,1306,7207,Tirol
2021-04,63.0,ÖGK-T,Apr.21,Physiotherapie,6191,1095,7286,Tirol
2021-04,66.0,ÖGK-T,Apr.21,Logopäde,239,64,303,Tirol
2021-04,75.0,ÖGK-T,Apr.21,Ergotherapeut,224,50,274,Tirol
2021-04,,ÖGK-T,Apr.21,Gesamt,6654,1209,7863,Tirol
2021-05,63.0,ÖGK-T,Mai.21,Physiotherapie,5882,1044,6926,Tirol
2021-05,66.0,ÖGK-T,Mai.21,Logopäde,201,67,268,Tirol
2021-05,75.0,ÖGK-T,Mai.21,Ergotherapeut,180,52,232,Tirol
2021-05,,ÖGK-T,Mai.21,Gesamt,6263,1163,7426,Tirol
2021-06,63.0,ÖGK-T,Jun.21,Physiotherapie,4507,1023,5530,Tirol
2021-06,66.0,ÖGK-T,Jun.21,Logopäde,205,71,276,Tirol
2021-06,75.0,ÖGK-T,Jun.21,Ergotherapeut,379,75,454,Tirol
2021-06,,ÖGK-T,Jun.21,Gesamt,5091,1169,6260,Tirol
2021-07,63.0,ÖGK-T,Jul.21,Physiotherapie,5258,1162,6420,Tirol
2021-07,66.0,ÖGK-T,Jul.21,Logopäde,265,96,361,Tirol
2021-07,75.0,ÖGK-T,Jul.21,Ergotherapeut,355,89,444,Tirol
2021-07,,ÖGK-T,Jul.21,Gesamt,5878,1347,7225,Tirol
2021-08,63.0,ÖGK-T,Aug.21,Physiotherapie,4252,1068,5320,Tirol
2021-08,66.0,ÖGK-T,Aug.21,Logopäde,198,114,312,Tirol
2021-08,75.0,ÖGK-T,Aug.21,Ergotherapeut,256,65,321,Tirol
2021-08,,ÖGK-T,Aug.21,Gesamt,4706,1247,5953,Tirol
2021-09,63.0,ÖGK-T,Sep.21,Physiotherapie,3878,967,4845,Tirol
2021-09,66.0,ÖGK-T,Sep.21,Logopäde,161,31,192,Tirol
2021-09,75.0,ÖGK-T,Sep.21,Ergotherapeut,228,60,288,Tirol
2021-09,,ÖGK-T,Sep.21,Gesamt,4267,1058,5325,Tirol
2021-10,63.0,ÖGK-T,Okt.21,Physiotherapie,4104,1173,5277,Tirol
2021-10,66.0,ÖGK-T,Okt.21,Logopäde,190,106,296,Tirol
2021-10,75.0,ÖGK-T,Okt.21,Ergotherapeut,259,76,335,Tirol
2021-10,,ÖGK-T,Okt.21,Gesamt,4553,1355,5908,Tirol
2021-11,63.0,ÖGK-T,Nov.21,Physiotherapie,4521,1393,5914,Tirol
2021-11,66.0,ÖGK-T,Nov.21,Logopäde,197,88,285,Tirol
2021-11,75.0,ÖGK-T,Nov.21,Ergotherapeut,236,70,306,Tirol
2021-11,,ÖGK-T,Nov.21,Gesamt,4954,1551,6505,Tirol
2021-12,63.0,ÖGK-T,Dez.21,Physiotherapie,4635,1636,6271,Tirol
2021-12,66.0,ÖGK-T,Dez.21,Logopäde,159,130,289,Tirol
2021-12,75.0,ÖGK-T,Dez.21,Ergotherapeut,263,111,374,Tirol
2021-12,,ÖGK-T,Dez.21,Gesamt,5057,1877,6934,Tirol
2022-01,63.0,ÖGK-T,Jän.22,Physiotherapie,3632,1375,5007,Tirol
2022-01,66.0,ÖGK-T,Jän.22,Logopäde,149,92,241,Tirol
2022-01,75.0,ÖGK-T,Jän.22,Ergotherapeut,194,75,269,Tirol
2022-01,,ÖGK-T,Jän.22,Gesamt,3975,1542,5517,Tirol
2022-02,63.0,ÖGK-T,Feb.22,Physiotherapie,4314,1488,5802,Tirol
2022-02,66.0,ÖGK-T,Feb.22,Logopäde,182,114,296,Tirol
2022-02,75.0,ÖGK-T,Feb.22,Ergotherapeut,252,84,336,Tirol
2022-02,,ÖGK-T,Feb.22,Gesamt,4748,1686,6434,Tirol
2022-03,63.0,ÖGK-T,Mär.22,Physiotherapie,5821,1600,7421,Tirol
2022-03,66.0,ÖGK-T,Mär.22,Logopäde,233,122,355,Tirol
2022-03,75.0,ÖGK-T,Mär.22,Ergotherapeut,243,118,361,Tirol
2022-03,,ÖGK-T,Mär.22,Gesamt,6297,1840,8137,Tirol
2022-04,63.0,ÖGK-T,Apr.22,Physiotherapie,4215,1497,5712,Tirol
2022-04,66.0,ÖGK-T,Apr.22,Logopäde,233,134,367,Tirol
2022-04,75.0,ÖGK-T,Apr.22,Ergotherapeut,245,105,350,Tirol
2022-04,,ÖGK-T,Apr.22,Gesamt,4693,1736,6429,Tirol
2022-05,63.0,ÖGK-T,Mai.22,Physiotherapie,3927,1634,5561,Tirol
2022-05,66.0,ÖGK-T,Mai.22,Logopäde,208,118,326,Tirol
2022-05,75.0,ÖGK-T,Mai.22,Ergotherapeut,268,112,380,Tirol
2022-05,,ÖGK-T,Mai.22,Gesamt,4403,1864,6267,Tirol
2022-06,63.0,ÖGK-T,Jun.22,Physiotherapie,3831,1521,5352,Tirol
2022-06,66.0,ÖGK-T,Jun.22,Logopäde,191,119,310,Tirol
2022-06,75.0,ÖGK-T,Jun.22,Ergotherapeut,215,118,333,Tirol
2022-06,,ÖGK-T,Jun.22,Gesamt,4237,1758,5995,Tirol
2022-07,63.0,ÖGK-T,Jul.22,Physiotherapie,4470,3091,7561,Tirol
2022-07,66.0,ÖGK-T,Jul.22,Logopäde,232,145,377,Tirol
2022-07,75.0,ÖGK-T,Jul.22,Ergotherapeut,246,109,355,Tirol
2022-07,,ÖGK-T,Jul.22,Gesamt,4948,3345,8293,Tirol
2022-08,63.0,ÖGK-T,Aug.22,Physiotherapie,3912,1562,5474,Tirol
2022-08,66.0,ÖGK-T,Aug.22,Logopäde,199,95,294,Tirol
2022-08,75.0,ÖGK-T,Aug.22,Ergotherapeut,235,90,325,Tirol
2022-08,,ÖGK-T,Aug.22,Gesamt,4346,1747,6093,Tirol
2022-09,63.0,ÖGK-T,Sep.22,Physiotherapie,5852,1605,7457,Tirol
2022-09,66.0,ÖGK-T,Sep.22,Logopäde,184,110,294,Tirol
2022-09,75.0,ÖGK-T,Sep.22,Ergotherapeut,283,102,385,Tirol
2022-09,,ÖGK-T,Sep.22,Gesamt,6319,1817,8136,Tirol
2022-10,63.0,ÖGK-T,Okt.22,Physiotherapie,3902,1593,5495,Tirol
2022-10,66.0,ÖGK-T,Okt.22,Logopäde,194,109,303,Tirol
2022-10,75.0,ÖGK-T,Okt.22,Ergotherapeut,238,88,326,Tirol
2022-10,,ÖGK-T,Okt.22,Gesamt,4334,1790,6124,Tirol
2022-11,63.0,ÖGK-T,Nov.22,Physiotherapie,4512,1939,6451,Tirol
2022-11,66.0,ÖGK-T,Nov.22,Logopäde,192,135,327,Tirol
2022-11,75.0,ÖGK-T,Nov.22,Ergotherapeut,259,115,374,Tirol
2022-11,,ÖGK-T,Nov.22,Gesamt,4963,2189,7152,Tirol
2022-12,63.0,ÖGK-T,Dez.22,Physiotherapie,5867,2143,8010,Tirol
2022-12,66.0,ÖGK-T,Dez.22,Logopäde,239,137,376,Tirol
2022-12,75.0,ÖGK-T,Dez.22,Ergotherapeut,270,145,415,Tirol
2022-12,,ÖGK-T,Dez.22,Gesamt,6376,2425,8801,Tirol
2023-01,63.0,ÖGK-T,Jän.23,Physiotherapie,4268,2101,6369,Tirol
2023-01,66.0,ÖGK-T,Jän.23,Logopäde,220,160,380,Tirol
2023-01,75.0,ÖGK-T,Jän.23,Ergotherapeut,247,153,400,Tirol
2023-01,,ÖGK-T,Jän.23,Gesamt,4735,2414,7149,Tirol
2023-02,63.0,ÖGK-T,Feb.23,Physiotherapie,3782,1901,5683,Tirol
2023-02,66.0,ÖGK-T,Feb.23,Logopäde,192,116,308,Tirol
2023-02,75.0,ÖGK-T,Feb.23,Ergotherapeut,199,127,326,Tirol
2023-02,,ÖGK-T,Feb.23,Gesamt,4173,2144,6317,Tirol
2023-03,63.0,ÖGK-T,Mär.23,Physiotherapie,13552,2319,15871,Tirol
2023-03,66.0,ÖGK-T,Mär.23,Logopäde,280,231,511,Tirol
2023-03,75.0,ÖGK-T,Mär.23,Ergotherapeut,322,187,509,Tirol
2023-03,,ÖGK-T,Mär.23,Gesamt,14154,2737,16891,Tirol
2023-04,63.0,ÖGK-T,Apr.23,Physiotherapie,3476,1948,5424,Tirol
2023-04,66.0,ÖGK-T,Apr.23,Logopäde,190,158,348,Tirol
2023-04,75.0,ÖGK-T,Apr.23,Ergotherapeut,197,150,347,Tirol
2023-04,,ÖGK-T,Apr.23,Gesamt,3863,2256,6119,Tirol
2023-05,63.0,ÖGK-T,Mai.23,Physiotherapie,4120,2270,6390,Tirol
2023-05,66.0,ÖGK-T,Mai.23,Logopäde,190,132,322,Tirol
2023-05,75.0,ÖGK-T,Mai.23,Ergotherapeut,258,147,405,Tirol
2023-05,,ÖGK-T,Mai.23,Gesamt,4568,2549,7117,Tirol
2023-06,63.0,ÖGK-T,Jun.23,Physiotherapie,27607,2153,29760,Tirol
2023-06,66.0,ÖGK-T,Jun.23,Logopäde,229,163,392,Tirol
2023-06,75.0,ÖGK-T,Jun.23,Ergotherapeut,296,149,445,Tirol
2023-06,,ÖGK-T,Jun.23,Gesamt,28132,2465,30597,Tirol
2023-07,63.0,ÖGK-T,Jul.23,Physiotherapie,5704,2269,7973,Tirol
2023-07,66.0,ÖGK-T,Jul.23,Logopäde,244,194,438,Tirol
2023-07,75.0,ÖGK-T,Jul.23,Ergotherapeut,257,168,425,Tirol
2023-07,,ÖGK-T,Jul.23,Gesamt,6205,2631,8836,Tirol
2023-08,63.0,ÖGK-T,Aug.23,Physiotherapie,4174,2163,6337,Tirol
2023-08,66.0,ÖGK-T,Aug.23,Logopäde,247,108,355,Tirol
2023-08,75.0,ÖGK-T,Aug.23,Ergotherapeut,255,159,414,Tirol
2023-08,,ÖGK-T,Aug.23,Gesamt,4676,2430,7106,Tirol
2023-09,63.0,ÖGK-T,Sep.23,Physiotherapie,4226,1711,5937,Tirol
2023-09,66.0,ÖGK-T,Sep.23,Logopäde,193,98,291,Tirol
2023-09,75.0,ÖGK-T,Sep.23,Ergotherapeut,247,102,349,Tirol
2023-09,,ÖGK-T,Sep.23,Gesamt,4666,1911,6577,Tirol
2023-10,63.0,ÖGK-T,Okt.23,Physiotherapie,4534,1307,5841,Tirol
2023-10,66.0,ÖGK-T,Okt.23,Logopäde,218,93,311,Tirol
2023-10,75.0,ÖGK-T,Okt.23,Ergotherapeut,273,78,351,Tirol
2023-10,,ÖGK-T,Okt.23,Gesamt,5025,1478,6503,Tirol
2023-11,63.0,ÖGK-T,Nov.23,Physiotherapie,4655,2375,7030,Tirol
2023-11,66.0,ÖGK-T,Nov.23,Logopäde,200,183,383,Tirol
2023-11,75.0,ÖGK-T,Nov.23,Ergotherapeut,289,187,476,Tirol
2023-11,,ÖGK-T,Nov.23,Gesamt,5144,2745,7889,Tirol
2023-12,63.0,ÖGK-T,Dez.23,Physiotherapie,3880,2180,6060,Tirol
2023-12,66.0,ÖGK-T,Dez.23,Logopäde,186,181,367,Tirol
2023-12,75.0,ÖGK-T,Dez.23,Ergotherapeut,215,149,364,Tirol
2023-12,,ÖGK-T,Dez.23,Gesamt,4281,2510,6791,Tirol
2021-01,63.0,ÖGK-V,Jän.21,Physiotherapie,3185,466,3651,Vorarlberg
2021-01,66.0,ÖGK-V,Jän.21,Logopäde,58,4,62,Vorarlberg
2021-01,75.0,ÖGK-V,Jän.21,Ergotherapeut,38,9,47,Vorarlberg
2021-01,,ÖGK-V,Jän.21,Gesamt,3281,479,3760,Vorarlberg
2021-02,63.0,ÖGK-V,Feb.21,Physiotherapie,3656,501,4157,Vorarlberg
2021-02,66.0,ÖGK-V,Feb.21,Logopäde,79,12,91,Vorarlberg
2021-02,75.0,ÖGK-V,Feb.21,Ergotherapeut,37,12,49,Vorarlberg
2021-02,,ÖGK-V,Feb.21,Gesamt,3772,525,4297,Vorarlberg
2021-03,63.0,ÖGK-V,Mär.21,Physiotherapie,4347,610,4957,Vorarlberg
2021-03,66.0,ÖGK-V,Mär.21,Logopäde,77,12,89,Vorarlberg
2021-03,75.0,ÖGK-V,Mär.21,Ergotherapeut,26,7,33,Vorarlberg
2021-03,,ÖGK-V,Mär.21,Gesamt,4450,629,5079,Vorarlberg
2021-04,63.0,ÖGK-V,Apr.21,Physiotherapie,4064,514,4578,Vorarlberg
2021-04,66.0,ÖGK-V,Apr.21,Logopäde,65,8,73,Vorarlberg
2021-04,75.0,ÖGK-V,Apr.21,Ergotherapeut,44,13,57,Vorarlberg
2021-04,,ÖGK-V,Apr.21,Gesamt,4173,535,4708,Vorarlberg
2021-05,63.0,ÖGK-V,Mai.21,Physiotherapie,3706,562,4268,Vorarlberg
2021-05,66.0,ÖGK-V,Mai.21,Logopäde,55,20,75,Vorarlberg
2021-05,75.0,ÖGK-V,Mai.21,Ergotherapeut,70,13,83,Vorarlberg
2021-05,,ÖGK-V,Mai.21,Gesamt,3831,595,4426,Vorarlberg
2021-06,63.0,ÖGK-V,Jun.21,Physiotherapie,3491,546,4037,Vorarlberg
2021-06,66.0,ÖGK-V,Jun.21,Logopäde,61,17,78,Vorarlberg
2021-06,75.0,ÖGK-V,Jun.21,Ergotherapeut,42,7,49,Vorarlberg
2021-06,,ÖGK-V,Jun.21,Gesamt,3594,570,4164,Vorarlberg
2021-07,63.0,ÖGK-V,Jul.21,Physiotherapie,4137,692,4829,Vorarlberg
2021-07,66.0,ÖGK-V,Jul.21,Logopäde,76,22,98,Vorarlberg
2021-07,75.0,ÖGK-V,Jul.21,Ergotherapeut,56,9,65,Vorarlberg
2021-07,,ÖGK-V,Jul.21,Gesamt,4269,723,4992,Vorarlberg
2021-08,63.0,ÖGK-V,Aug.21,Physiotherapie,3485,555,4040,Vorarlberg
2021-08,66.0,ÖGK-V,Aug.21,Logopäde,30,8,38,Vorarlberg
2021-08,75.0,ÖGK-V,Aug.21,Ergotherapeut,45,10,55,Vorarlberg
2021-08,,ÖGK-V,Aug.21,Gesamt,3560,573,4133,Vorarlberg
2021-09,63.0,ÖGK-V,Sep.21,Physiotherapie,3505,530,4035,Vorarlberg
2021-09,66.0,ÖGK-V,Sep.21,Logopäde,59,23,82,Vorarlberg
2021-09,75.0,ÖGK-V,Sep.21,Ergotherapeut,29,5,34,Vorarlberg
2021-09,,ÖGK-V,Sep.21,Gesamt,3593,558,4151,Vorarlberg
2021-10,63.0,ÖGK-V,Okt.21,Physiotherapie,3386,591,3977,Vorarlberg
2021-10,66.0,ÖGK-V,Okt.21,Logopäde,54,16,70,Vorarlberg
2021-10,75.0,ÖGK-V,Okt.21,Ergotherapeut,23,3,26,Vorarlberg
2021-10,,ÖGK-V,Okt.21,Gesamt,3463,610,4073,Vorarlberg
2021-11,63.0,ÖGK-V,Nov.21,Physiotherapie,3617,729,4346,Vorarlberg
2021-11,66.0,ÖGK-V,Nov.21,Logopäde,43,9,52,Vorarlberg
2021-11,75.0,ÖGK-V,Nov.21,Ergotherapeut,28,6,34,Vorarlberg
2021-11,,ÖGK-V,Nov.21,Gesamt,3688,744,4432,Vorarlberg
2021-12,63.0,ÖGK-V,Dez.21,Physiotherapie,4019,778,4797,Vorarlberg
2021-12,66.0,ÖGK-V,Dez.21,Logopäde,70,21,91,Vorarlberg
2021-12,75.0,ÖGK-V,Dez.21,Ergotherapeut,35,8,43,Vorarlberg
2021-12,,ÖGK-V,Dez.21,Gesamt,4124,807,4931,Vorarlberg
2022-01,63.0,ÖGK-V,Jän.22,Physiotherapie,3095,653,3748,Vorarlberg
2022-01,66.0,ÖGK-V,Jän.22,Logopäde,33,15,48,Vorarlberg
2022-01,75.0,ÖGK-V,Jän.22,Ergotherapeut,38,3,41,Vorarlberg
2022-01,,ÖGK-V,Jän.22,Gesamt,3166,671,3837,Vorarlberg
2022-02,63.0,ÖGK-V,Feb.22,Physiotherapie,3287,689,3976,Vorarlberg
2022-02,66.0,ÖGK-V,Feb.22,Logopäde,43,21,64,Vorarlberg
2022-02,75.0,ÖGK-V,Feb.22,Ergotherapeut,32,7,39,Vorarlberg
2022-02,,ÖGK-V,Feb.22,Gesamt,3362,717,4079,Vorarlberg
2022-03,63.0,ÖGK-V,Mär.22,Physiotherapie,3919,671,4590,Vorarlberg
2022-03,66.0,ÖGK-V,Mär.22,Logopäde,66,21,87,Vorarlberg
2022-03,75.0,ÖGK-V,Mär.22,Ergotherapeut,18,10,28,Vorarlberg
2022-03,,ÖGK-V,Mär.22,Gesamt,4003,702,4705,Vorarlberg
2022-04,63.0,ÖGK-V,Apr.22,Physiotherapie,3774,714,4488,Vorarlberg
2022-04,66.0,ÖGK-V,Apr.22,Logopäde,53,22,75,Vorarlberg
2022-04,75.0,ÖGK-V,Apr.22,Ergotherapeut,44,7,51,Vorarlberg
2022-04,,ÖGK-V,Apr.22,Gesamt,3871,743,4614,Vorarlberg
2022-05,63.0,ÖGK-V,Mai.22,Physiotherapie,3802,774,4576,Vorarlberg
2022-05,66.0,ÖGK-V,Mai.22,Logopäde,67,15,82,Vorarlberg
2022-05,75.0,ÖGK-V,Mai.22,Ergotherapeut,40,13,53,Vorarlberg
2022-05,,ÖGK-V,Mai.22,Gesamt,3909,802,4711,Vorarlberg
2022-06,63.0,ÖGK-V,Jun.22,Physiotherapie,3444,701,4145,Vorarlberg
2022-06,66.0,ÖGK-V,Jun.22,Logopäde,38,24,62,Vorarlberg
2022-06,75.0,ÖGK-V,Jun.22,Ergotherapeut,17,9,26,Vorarlberg
2022-06,,ÖGK-V,Jun.22,Gesamt,3499,734,4233,Vorarlberg
2022-07,63.0,ÖGK-V,Jul.22,Physiotherapie,3175,675,3850,Vorarlberg
2022-07,66.0,ÖGK-V,Jul.22,Logopäde,77,28,105,Vorarlberg
2022-07,75.0,ÖGK-V,Jul.22,Ergotherapeut,55,17,72,Vorarlberg
2022-07,,ÖGK-V,Jul.22,Gesamt,3307,720,4027,Vorarlberg
2022-08,63.0,ÖGK-V,Aug.22,Physiotherapie,3225,691,3916,Vorarlberg
2022-08,66.0,ÖGK-V,Aug.22,Logopäde,33,15,48,Vorarlberg
2022-08,75.0,ÖGK-V,Aug.22,Ergotherapeut,35,8,43,Vorarlberg
2022-08,,ÖGK-V,Aug.22,Gesamt,3293,714,4007,Vorarlberg
2022-09,63.0,ÖGK-V,Sep.22,Physiotherapie,3656,752,4408,Vorarlberg
2022-09,66.0,ÖGK-V,Sep.22,Logopäde,67,30,97,Vorarlberg
2022-09,75.0,ÖGK-V,Sep.22,Ergotherapeut,26,8,34,Vorarlberg
2022-09,,ÖGK-V,Sep.22,Gesamt,3749,790,4539,Vorarlberg
2022-10,63.0,ÖGK-V,Okt.22,Physiotherapie,3314,710,4024,Vorarlberg
2022-10,66.0,ÖGK-V,Okt.22,Logopäde,53,17,70,Vorarlberg
2022-10,75.0,ÖGK-V,Okt.22,Ergotherapeut,37,3,40,Vorarlberg
2022-10,,ÖGK-V,Okt.22,Gesamt,3404,730,4134,Vorarlberg
2022-11,63.0,ÖGK-V,Nov.22,Physiotherapie,3748,807,4555,Vorarlberg
2022-11,66.0,ÖGK-V,Nov.22,Logopäde,73,9,82,Vorarlberg
2022-11,75.0,ÖGK-V,Nov.22,Ergotherapeut,51,10,61,Vorarlberg
2022-11,,ÖGK-V,Nov.22,Gesamt,3872,826,4698,Vorarlberg
2022-12,63.0,ÖGK-V,Dez.22,Physiotherapie,3498,868,4366,Vorarlberg
2022-12,66.0,ÖGK-V,Dez.22,Logopäde,128,35,163,Vorarlberg
2022-12,75.0,ÖGK-V,Dez.22,Ergotherapeut,30,9,39,Vorarlberg
2022-12,,ÖGK-V,Dez.22,Gesamt,3656,912,4568,Vorarlberg
2023-01,63.0,ÖGK-V,Jän.23,Physiotherapie,3814,989,4803,Vorarlberg
2023-01,66.0,ÖGK-V,Jän.23,Logopäde,74,33,107,Vorarlberg
2023-01,75.0,ÖGK-V,Jän.23,Ergotherapeut,49,15,64,Vorarlberg
2023-01,,ÖGK-V,Jän.23,Gesamt,3937,1037,4974,Vorarlberg
2023-02,63.0,ÖGK-V,Feb.23,Physiotherapie,3865,747,4612,Vorarlberg
2023-02,66.0,ÖGK-V,Feb.23,Logopäde,69,20,89,Vorarlberg
2023-02,75.0,ÖGK-V,Feb.23,Ergotherapeut,41,10,51,Vorarlberg
2023-02,,ÖGK-V,Feb.23,Gesamt,3975,777,4752,Vorarlberg
2023-03,63.0,ÖGK-V,Mär.23,Physiotherapie,4170,988,5158,Vorarlberg
2023-03,66.0,ÖGK-V,Mär.23,Logopäde,90,49,139,Vorarlberg
2023-03,75.0,ÖGK-V,Mär.23,Ergotherapeut,50,16,66,Vorarlberg
2023-03,,ÖGK-V,Mär.23,Gesamt,4310,1053,5363,Vorarlberg
2023-04,63.0,ÖGK-V,Apr.23,Physiotherapie,3823,903,4726,Vorarlberg
2023-04,66.0,ÖGK-V,Apr.23,Logopäde,72,31,103,Vorarlberg
2023-04,75.0,ÖGK-V,Apr.23,Ergotherapeut,39,11,50,Vorarlberg
2023-04,,ÖGK-V,Apr.23,Gesamt,3934,945,4879,Vorarlberg
2023-05,63.0,ÖGK-V,Mai.23,Physiotherapie,3408,918,4326,Vorarlberg
2023-05,66.0,ÖGK-V,Mai.23,Logopäde,71,27,98,Vorarlberg
2023-05,75.0,ÖGK-V,Mai.23,Ergotherapeut,45,21,66,Vorarlberg
2023-05,,ÖGK-V,Mai.23,Gesamt,3524,966,4490,Vorarlberg
2023-06,63.0,ÖGK-V,Jun.23,Physiotherapie,3818,832,4650,Vorarlberg
2023-06,66.0,ÖGK-V,Jun.23,Logopäde,66,18,84,Vorarlberg
2023-06,75.0,ÖGK-V,Jun.23,Ergotherapeut,43,9,52,Vorarlberg
2023-06,,ÖGK-V,Jun.23,Gesamt,3927,859,4786,Vorarlberg
2023-07,63.0,ÖGK-V,Jul.23,Physiotherapie,3606,1024,4630,Vorarlberg
2023-07,66.0,ÖGK-V,Jul.23,Logopäde,75,32,107,Vorarlberg
2023-07,75.0,ÖGK-V,Jul.23,Ergotherapeut,58,11,69,Vorarlberg
2023-07,,ÖGK-V,Jul.23,Gesamt,3739,1067,4806,Vorarlberg
2023-08,63.0,ÖGK-V,Aug.23,Physiotherapie,3507,826,4333,Vorarlberg
2023-08,66.0,ÖGK-V,Aug.23,Logopäde,83,39,122,Vorarlberg
2023-08,75.0,ÖGK-V,Aug.23,Ergotherapeut,12,6,18,Vorarlberg
2023-08,,ÖGK-V,Aug.23,Gesamt,3602,871,4473,Vorarlberg
2023-09,63.0,ÖGK-V,Sep.23,Physiotherapie,3343,807,4150,Vorarlberg
2023-09,66.0,ÖGK-V,Sep.23,Logopäde,80,13,93,Vorarlberg
2023-09,75.0,ÖGK-V,Sep.23,Ergotherapeut,52,14,66,Vorarlberg
2023-09,,ÖGK-V,Sep.23,Gesamt,3475,834,4309,Vorarlberg
2023-10,63.0,ÖGK-V,Okt.23,Physiotherapie,3197,966,4163,Vorarlberg
2023-10,66.0,ÖGK-V,Okt.23,Logopäde,63,45,108,Vorarlberg
2023-10,75.0,ÖGK-V,Okt.23,Ergotherapeut,36,4,40,Vorarlberg
2023-10,,ÖGK-V,Okt.23,Gesamt,3296,1015,4311,Vorarlberg
2023-11,63.0,ÖGK-V,Nov.23,Physiotherapie,4183,982,5165,Vorarlberg
2023-11,66.0,ÖGK-V,Nov.23,Logopäde,114,49,163,Vorarlberg
2023-11,75.0,ÖGK-V,Nov.23,Ergotherapeut,55,18,73,Vorarlberg
2023-11,,ÖGK-V,Nov.23,Gesamt,4352,1049,5401,Vorarlberg
2023-12,63.0,ÖGK-V,Dez.23,Physiotherapie,3393,910,4303,Vorarlberg
2023-12,66.0,ÖGK-V,Dez.23,Logopäde,109,35,144,Vorarlberg
2023-12,75.0,ÖGK-V,Dez.23,Ergotherapeut,41,14,55,Vorarlberg
2023-12,,ÖGK-V,Dez.23,Gesamt,3543,959,4502,Vorarlberg
2021-01,63.0,ÖGK-W,Jän.21,Physiotherapie,5228,5842,11070,Wien
2021-01,66.0,ÖGK-W,Jän.21,Logopäde,1671,634,2305,Wien
2021-01,75.0,ÖGK-W,Jän.21,Ergotherapeut,196,402,598,Wien
2021-01,,ÖGK-W,Jän.21,Gesamt,7095,6878,13973,Wien
